"","Feature","Comparison","Effect","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"1031","Variable_58","B vs A","unique_group:Timepoint_sin",1,0.0312251232802691,0.0312251232802691,0.26502950435309,0.608676307631855
"1032","Variable_58","B vs A","Residuals",57,6.71559957567641,0.117817536415376,NA,NA
"1033","Variable_58","B vs C","unique_group",1,0.0251752653745261,0.0251752653745261,0.244959821016604,0.622549094521954
"1034","Variable_58","B vs C","Timepoint_cos",1,0.144473315722791,0.144473315722791,1.40575112256574,0.240682251152221
"1035","Variable_58","B vs C","Timepoint_sin",1,0.2232349853344,0.2232349853344,2.17211621163252,0.146034319975341
"1036","Variable_58","B vs C","unique_group:Timepoint_cos",1,0.0176747370005097,0.0176747370005097,0.171978342541778,0.679916226507733
"1037","Variable_58","B vs C","unique_group:Timepoint_sin",1,1.25354828290776,1.25354828290776,12.197248308948,0.000932053867793873
"1038","Variable_58","B vs C","Residuals",57,5.85806325458867,0.102773039554187,NA,NA
"1039","Variable_58","A vs C","unique_group",1,0.392686373757031,0.392686373757031,3.25724200744028,0.07648634336068
"1040","Variable_58","A vs C","Timepoint_cos",1,0.0390751479085596,0.0390751479085596,0.324119250680833,0.571419194228606
"1041","Variable_58","A vs C","Timepoint_sin",1,0.0862002333783283,0.0862002333783283,0.715010858473975,0.401383925327804
"1042","Variable_58","A vs C","unique_group:Timepoint_cos",1,0.00227820015433308,0.00227820015433308,0.0188971396513037,0.89115485437119
"1043","Variable_58","A vs C","unique_group:Timepoint_sin",1,1.67005427100815,1.67005427100815,13.8527111959291,0.000460274354511732
"1044","Variable_58","A vs C","Residuals",56,6.75124442094341,0.120557936088275,NA,NA
"1045","Variable_59","B vs A","unique_group",1,0.560445319951366,0.560445319951366,6.03316401715465,0.0171096220378939
"1046","Variable_59","B vs A","Timepoint_cos",1,0.0301034096638937,0.0301034096638937,0.324061601573601,0.57141349652748
"1047","Variable_59","B vs A","Timepoint_sin",1,0.0843346915086655,0.0843346915086655,0.907858462003163,0.34470645461215
"1048","Variable_59","B vs A","unique_group:Timepoint_cos",1,0.00690431426841304,0.00690431426841304,0.0743245753411442,0.786126465978664
"1049","Variable_59","B vs A","unique_group:Timepoint_sin",1,0.102141178569037,0.102141178569037,1.09954434674547,0.298792037510839
"1050","Variable_59","B vs A","Residuals",57,5.29496349616795,0.0928940964239992,NA,NA
"1051","Variable_59","B vs C","unique_group",1,0.580325779869418,0.580325779869418,7.16308109983899,0.00970025321197713
"1052","Variable_59","B vs C","Timepoint_cos",1,0.00257146575452441,0.00257146575452441,0.0317401335319994,0.859230873205525
"1053","Variable_59","B vs C","Timepoint_sin",1,0.0779661112109822,0.0779661112109822,0.962351832394895,0.330740641037834
"1054","Variable_59","B vs C","unique_group:Timepoint_cos",1,0.0430802676764318,0.0430802676764318,0.531748652004552,0.468858505605106
"1055","Variable_59","B vs C","unique_group:Timepoint_sin",1,0.0658592794422853,0.0658592794422853,0.812914704441012,0.371053997357187
"1056","Variable_59","B vs C","Residuals",57,4.61792474376709,0.0810162235748612,NA,NA
"1057","Variable_59","A vs C","unique_group",1,0.000170536718668022,0.000170536718668022,0.00218707047802741,0.96286600860137
"1058","Variable_59","A vs C","Timepoint_cos",1,0.00156001839586507,0.00156001839586507,0.0200066601810133,0.888026097375695
"1059","Variable_59","A vs C","Timepoint_sin",1,0.00193652439332481,0.00193652439332481,0.0248352106437874,0.875345240831116
"1060","Variable_59","A vs C","unique_group:Timepoint_cos",1,0.0148512696391763,0.0148512696391763,0.190462052059865,0.664210354903685
"1061","Variable_59","A vs C","unique_group:Timepoint_sin",1,0.32596136057832,0.32596136057832,4.180334148954,0.0456072631150748
"1062","Variable_59","A vs C","Residuals",56,4.36659739197007,0.0779749534280369,NA,NA
"1063","Variable_60","B vs A","unique_group",1,0.272095468350848,0.272095468350848,0.458690808860586,0.50097614041517
"1064","Variable_60","B vs A","Timepoint_cos",1,1.45733129019127,1.45733129019127,2.45672767844018,0.122557656878434
"1065","Variable_60","B vs A","Timepoint_sin",1,6.38287221276587,6.38287221276587,10.7600646047959,0.00177217956894953
"1066","Variable_60","B vs A","unique_group:Timepoint_cos",1,2.88709497398275,2.88709497398275,4.86698266935453,0.0314210543176529
"1067","Variable_60","B vs A","unique_group:Timepoint_sin",1,2.70511367552022,2.70511367552022,4.56020376746689,0.0370327964637101
"1068","Variable_60","B vs A","Residuals",57,33.8124100077886,0.593200175575239,NA,NA
"1069","Variable_60","B vs C","unique_group",1,0.570124344503785,0.570124344503785,0.971607015173991,0.328445467313717
"1070","Variable_60","B vs C","Timepoint_cos",1,0.211514348313874,0.211514348313874,0.360463163190447,0.550628871037074
"1071","Variable_60","B vs C","Timepoint_sin",1,0.736070483926036,0.736070483926036,1.25441274827075,0.267408496969972
"1072","Variable_60","B vs C","unique_group:Timepoint_cos",1,5.82025754351337,5.82025754351337,9.91889420950588,0.00260445039660624
"1073","Variable_60","B vs C","unique_group:Timepoint_sin",1,11.4828656047581,11.4828656047581,19.5691218651496,4.42488295639721e-05
"1074","Variable_60","B vs C","Residuals",57,33.4467404302308,0.58678491982861,NA,NA
"1075","Variable_60","A vs C","unique_group",1,1.60447837881141,1.60447837881141,5.32610446627611,0.0247264856631098
"1076","Variable_60","A vs C","Timepoint_cos",1,1.56070639897753,1.56070639897753,5.18080232922664,0.026682121628351
"1077","Variable_60","A vs C","Timepoint_sin",1,0.680930606349881,0.680930606349881,2.26036548176539,0.138341742439403
"1078","Variable_60","A vs C","unique_group:Timepoint_cos",1,0.517870703914528,0.517870703914528,1.71908422419254,0.195161937916934
"1079","Variable_60","A vs C","unique_group:Timepoint_sin",1,3.11842811780811,3.11842811780811,10.3516969411097,0.00215175389426254
"1080","Variable_60","A vs C","Residuals",56,16.8698886366869,0.30124801136941,NA,NA
"1081","Variable_61","B vs A","unique_group",1,2.02755599273041,2.02755599273041,1.00665093096078,0.31994690645336
"1082","Variable_61","B vs A","Timepoint_cos",1,0.55581078952144,0.55581078952144,0.275951663340424,0.601404554190081
"1083","Variable_61","B vs A","Timepoint_sin",1,1.11517036537938,1.11517036537938,0.553665245504409,0.459880483477673
"1084","Variable_61","B vs A","unique_group:Timepoint_cos",1,5.22198209273772,5.22198209273772,2.59263524852695,0.11288630636209
"1085","Variable_61","B vs A","unique_group:Timepoint_sin",1,3.48543877652649,3.48543877652649,1.73046771668796,0.193618163752767
"1086","Variable_61","B vs A","Residuals",57,114.807117374172,2.01415995393285,NA,NA
"1087","Variable_61","B vs C","unique_group",1,7.53031945409564,7.53031945409564,4.12963431782414,0.0468079367180513
"1088","Variable_61","B vs C","Timepoint_cos",1,3.53254198441809,3.53254198441809,1.93724936862715,0.169375073932103
"1089","Variable_61","B vs C","Timepoint_sin",1,0.0862613582014276,0.0862613582014276,0.0473058105040933,0.828596200428027
"1090","Variable_61","B vs C","unique_group:Timepoint_cos",1,1.25369961741044,1.25369961741044,0.687530057106045,0.410464721650632
"1091","Variable_61","B vs C","unique_group:Timepoint_sin",1,0.238470481471063,0.238470481471063,0.130777437806484,0.718964451529367
"1092","Variable_61","B vs C","Residuals",57,103.938551418666,1.82348335822221,NA,NA
"1093","Variable_61","A vs C","unique_group",1,1.71574678770904,1.71574678770904,3.12550297318264,0.0825235638025161
"1094","Variable_61","A vs C","Timepoint_cos",1,0.153858539300454,0.153858539300454,0.280277559298371,0.598611908260236
"1095","Variable_61","A vs C","Timepoint_sin",1,2.46585979517354,2.46585979517354,4.49195194563492,0.0385015468765054
"1096","Variable_61","A vs C","unique_group:Timepoint_cos",1,1.44074808080492,1.44074808080492,2.6245495211888,0.110840720117584
"1097","Variable_61","A vs C","unique_group:Timepoint_sin",1,1.82218572257918,1.82218572257918,3.31939825527333,0.0738087845526342
